timestamp,city,state,country,lat,lon,aqius,mainus,aqicn,maincn,temperature,humidity,pressure,wind_direction,wind_speed,hour,day,month,weekday,aqius_change,aqius_future
2025-07-14 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,18,p2,28,74,1005,71,1.75,2,14,7,0,8.0,71.0
2025-07-14 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,21,p2,30,64,1005,122,2.79,3,14,7,0,4.0,78.0
2025-07-14 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,66,p2,24,p2,32,60,1005,126,3.13,5,14,7,0,4.0,83.0
2025-07-14 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,28,p2,33,54,1003,128,4.41,6,14,7,0,5.0,88.0
2025-07-14 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,78,p2,34,p2,33,56,1004,131,4.09,7,14,7,0,7.0,92.0
2025-07-14 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,83,p2,38,p2,34,54,1003,121,4.12,8,14,7,0,5.0,73.0
2025-07-14 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,88,p2,41,p2,34,57,1003,120,4.79,9,14,7,0,5.0,73.0
2025-07-14 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,44,p2,32,60,1003,177,7.33,10,14,7,0,4.0,74.0
2025-07-14 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,26,65,1004,185,7.43,11,14,7,0,-19.0,72.0
2025-07-14 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,27,83,1000,101,0.68,12,14,7,0,0.0,79.0
2025-07-14 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,74,p2,31,p2,25,77,1002,33,3.33,13,14,7,0,1.0,89.0
2025-07-14 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,72,p2,30,p2,20,66,1001,30,3.4,14,14,7,0,-2.0,81.0
2025-07-14 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,79,p2,34,p2,22,79,1003,21,1.81,15,14,7,0,7.0,84.0
2025-07-14 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,89,p2,42,p2,22,82,1003,28,2.24,16,14,7,0,10.0,86.0
2025-07-14 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,23,81,1004,32,1.1,17,14,7,0,-8.0,84.0
2025-07-14 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,23,72,1003,141,0.44,18,14,7,0,3.0,75.0
2025-07-14 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,86,p2,40,p2,26,78,1004,103,0.67,19,14,7,0,2.0,77.0
2025-07-14 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,26,81,1004,81,1.66,20,14,7,0,-2.0,75.0
2025-07-14 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,75,p2,31,p2,26,81,1004,101,1.63,21,14,7,0,-9.0,67.0
2025-07-14 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,26,80,1004,96,1.39,22,14,7,0,2.0,59.0
2025-07-14 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,75,p2,31,p2,26,82,1004,57,1.16,23,14,7,0,-2.0,73.0
2025-07-15 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,67,p2,25,p2,25,78,1004,143,0.91,2,15,7,1,-8.0,69.0
2025-07-15 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,59,p2,19,p2,28,50,1002,156,1.51,3,15,7,1,-8.0,56.0
2025-07-15 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,29,52,1002,162,2.43,5,15,7,1,14.0,61.0
2025-07-15 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,26,p2,29,50,1002,165,3.48,6,15,7,1,-4.0,55.0
2025-07-15 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,24,85,1004,249,1.23,7,15,7,1,-13.0,42.0
2025-07-15 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,24,82,1003,341,2.14,8,15,7,1,5.0,50.0
2025-07-15 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,25,75,1002,319,2.6,9,15,7,1,-6.0,64.0
2025-07-15 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,42,p2,11,p2,25,74,1001,330,3.1,10,15,7,1,-13.0,66.0
2025-07-15 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,25,74,1001,320,2.8,11,15,7,1,8.0,64.0
2025-07-15 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,26,71,1000,322,4.44,12,15,7,1,14.0,63.0
2025-07-15 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,66,p2,25,p2,27,68,1000,324,4.7,13,15,7,1,2.0,71.0
2025-07-15 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,26,71,1000,331,4.52,14,15,7,1,-2.0,83.0
2025-07-15 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,22,p2,25,74,1000,334,3.9,15,15,7,1,-1.0,73.0
2025-07-15 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,71,p2,29,p2,25,73,1000,325,2.71,16,15,7,1,8.0,68.0
2025-07-15 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,83,p2,37,p2,26,72,1001,345,1.32,17,15,7,1,12.0,73.0
2025-07-15 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,26,69,1002,327,0.61,18,15,7,1,-10.0,60.0
2025-07-15 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,68,p2,26,p2,25,88,1003,263,0.56,19,15,7,1,-5.0,44.0
2025-07-15 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,25,81,1002,308,0.95,20,15,7,1,5.0,66.0
2025-07-15 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,25,89,1003,307,1.74,21,15,7,1,-13.0,50.0
2025-07-15 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,25,90,1003,308,2.21,22,15,7,1,-16.0,42.0
2025-07-15 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,66,p2,24,p2,25,90,1003,354,1.46,23,15,7,1,22.0,58.0
2025-07-16 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,50,p2,13,p2,22,94,1004,350,4.11,2,16,7,2,-16.0,56.0
2025-07-16 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,42,p2,11,p2,23,94,1004,344,2.37,3,16,7,2,-8.0,55.0
2025-07-16 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,19,p2,23,83,1003,359,2.44,5,16,7,2,16.0,44.0
2025-07-16 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,56,p2,17,p2,24,81,1004,357,3.93,6,16,7,2,-2.0,39.0
2025-07-16 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,24,80,1003,45,2.78,7,16,7,2,-1.0,39.0
2025-07-16 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,24,86,1002,355,3.35,8,16,7,2,-11.0,39.0
2025-07-16 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,24,81,1002,350,2.67,9,16,7,2,-5.0,44.0
2025-07-16 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,24,80,1002,9,1.76,10,16,7,2,0.0,27.0
2025-07-16 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,24,80,1002,49,1.82,11,16,7,2,0.0,39.0
2025-07-16 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,44,p2,11,p2,24,79,1002,67,1.25,12,16,7,2,5.0,55.0
2025-07-16 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,27,p2,7,p2,25,81,1002,116,3.56,13,16,7,2,-17.0,61.0
2025-07-16 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,39,p2,10,p2,24,83,1002,89,3.74,14,16,7,2,12.0,66.0
2025-07-16 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,25,81,1002,59,2.3,15,16,7,2,16.0,61.0
2025-07-16 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,20,p2,24,86,1002,34,0.65,16,16,7,2,6.0,63.0
2025-07-16 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,66,p2,24,p2,23,93,1002,35,3.13,17,16,7,2,5.0,63.0
2025-07-16 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,21,93,1003,346,0.93,18,16,7,2,-5.0,60.0
2025-07-16 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,22,p2,23,77,1002,48,1.04,19,16,7,2,2.0,59.0
2025-07-16 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,63,p2,22,p2,23,80,1002,87,1.45,20,16,7,2,0.0,60.0
2025-07-16 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,23,83,1002,78,1.65,21,16,7,2,-3.0,58.0
2025-07-16 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,59,p2,19,p2,23,92,1003,31,2.85,22,16,7,2,-1.0,55.0
2025-07-16 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,24,94,1003,28,1.14,23,16,7,2,1.0,61.0
2025-07-17 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,58,p2,18,p2,24,93,1005,20,1.71,2,17,7,3,-2.0,62.0
2025-07-17 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,55,p2,16,p2,24,82,1004,17,1.77,3,17,7,3,-3.0,64.0
2025-07-17 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,27,67,1005,339,1.58,5,17,7,3,6.0,65.0
2025-07-17 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,21,p2,29,60,1004,70,0.98,6,17,7,3,1.0,74.0
2025-07-17 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,30,60,1004,114,1.82,7,17,7,3,2.0,77.0
2025-07-17 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,65,p2,24,p2,30,61,1004,115,2.28,8,17,7,3,1.0,86.0
2025-07-17 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,74,p2,31,p2,30,61,1004,116,3.0,9,17,7,3,9.0,90.0
2025-07-17 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,30,60,1003,119,3.86,10,17,7,3,3.0,82.0
2025-07-17 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,86,p2,40,p2,31,61,1002,123,5.02,11,17,7,3,9.0,81.0
2025-07-17 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,90,p2,43,p2,30,62,1002,123,4.78,12,17,7,3,4.0,84.0
2025-07-17 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,82,p2,37,p2,29,68,1002,121,4.64,13,17,7,3,-8.0,84.0
2025-07-17 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,28,73,1003,123,4.38,14,17,7,3,-1.0,91.0
2025-07-17 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,27,77,1004,127,3.9,15,17,7,3,3.0,91.0
2025-07-17 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,27,78,1004,122,3.51,16,17,7,3,0.0,103.0
2025-07-17 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,91,p2,44,p2,27,77,1004,121,3.42,17,17,7,3,7.0,101.0
2025-07-17 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,91,p2,44,p2,27,84,1005,127,2.95,18,17,7,3,0.0,100.0
2025-07-17 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,103,p2,52,p2,26,94,1007,124,2.36,19,17,7,3,12.0,99.0
2025-07-17 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,101,p2,51,p2,26,94,1007,120,2.02,20,17,7,3,-2.0,90.0
2025-07-17 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,100,p2,50,p2,25,94,1006,101,1.9,21,17,7,3,-1.0,91.0
2025-07-17 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,99,p2,50,p2,25,94,1006,87,1.54,22,17,7,3,-1.0,96.0
2025-07-17 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,90,p2,43,p2,25,94,1006,73,1.47,23,17,7,3,-9.0,107.0
2025-07-18 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,91,p2,44,p2,26,91,1006,29,0.37,2,18,7,4,1.0,117.0
2025-07-18 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,48,p2,29,82,1007,83,0.46,3,18,7,4,5.0,145.0
2025-07-18 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,107,p2,54,p2,30,77,1007,133,1.97,5,18,7,4,11.0,107.0
2025-07-18 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,117,p2,59,p2,31,67,1006,163,1.89,6,18,7,4,10.0,73.0
2025-07-18 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,145,p2,73,p2,31,67,1007,137,2.87,7,18,7,4,28.0,62.0
2025-07-18 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,107,p2,54,p2,31,62,1007,129,4.37,8,18,7,4,-38.0,60.0
2025-07-18 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,73,p2,30,p2,31,64,1006,122,5.09,9,18,7,4,-34.0,61.0
2025-07-18 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,62,p2,21,p2,31,63,1005,123,5.2,10,18,7,4,-11.0,61.0
2025-07-18 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,60,p2,20,p2,31,64,1005,127,4.73,11,18,7,4,-2.0,64.0
2025-07-18 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,30,64,1004,129,4.78,12,18,7,4,1.0,69.0
2025-07-18 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,61,p2,21,p2,29,67,1003,122,4.97,13,18,7,4,0.0,74.0
2025-07-18 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,64,p2,23,p2,28,71,1004,113,4.38,14,18,7,4,3.0,81.0
2025-07-18 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,69,p2,27,p2,28,75,1004,102,3.65,15,18,7,4,5.0,84.0
2025-07-18 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,74,p2,31,p2,28,79,1005,90,3.02,16,18,7,4,5.0,85.0
2025-07-18 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,25,82,1004,94,2.73,17,18,7,4,7.0,88.0
2025-07-18 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,25,80,1003,79,2.22,18,18,7,4,3.0,84.0
2025-07-18 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,85,p2,39,p2,25,71,1001,80,2.01,19,18,7,4,1.0,81.0
2025-07-18 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,88,p2,41,p2,26,72,1001,65,1.69,20,18,7,4,3.0,77.0
2025-07-18 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,84,p2,39,p2,25,72,1001,53,1.32,21,18,7,4,-4.0,78.0
2025-07-18 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,25,72,1000,73,1.33,22,18,7,4,-3.0,78.0
2025-07-18 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,77,p2,33,p2,25,73,1000,95,1.45,23,18,7,4,-4.0,81.0
2025-07-19 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,78,p2,34,p2,28,83,1004,44,1.0,2,19,7,5,1.0,85.0
2025-07-19 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,78,p2,34,p2,28,76,1005,96,0.98,3,19,7,5,0.0,79.0
2025-07-19 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,81,p2,36,p2,29,72,1004,149,1.65,4,19,7,5,3.0,80.0
2025-07-19 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,85,p2,39,p2,30,67,1004,153,2.28,5,19,7,5,4.0,88.0
2025-07-19 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,79,p2,34,p2,32,62,1004,159,1.95,6,19,7,5,-6.0,92.0
2025-07-19 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,80,p2,35,p2,33,64,1003,164,1.23,7,19,7,5,1.0,93.0
2025-07-19 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,88,p2,41,p2,34,62,1002,173,1.44,8,19,7,5,8.0,91.0
2025-07-19 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,45,p2,34,60,1001,175,1.94,9,19,7,5,4.0,87.0
2025-07-19 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,93,p2,45,p2,35,60,1000,181,1.86,10,19,7,5,1.0,86.0
2025-07-19 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,91,p2,44,p2,35,61,1000,176,2.13,11,19,7,5,-2.0,87.0
2025-07-19 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,87,p2,40,p2,35,52,997,138,2.84,12,19,7,5,-4.0,92.0
2025-07-19 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,86,p2,40,p2,34,62,999,125,2.64,13,19,7,5,-1.0,98.0
2025-07-19 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,87,p2,41,p2,32,66,999,106,1.87,14,19,7,5,1.0,97.0
2025-07-19 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,92,p2,44,p2,32,69,1000,87,1.95,15,19,7,5,5.0,93.0
2025-07-19 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,98,p2,49,p2,31,72,1000,98,2.88,16,19,7,5,6.0,95.0
2025-07-19 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,97,p2,48,p2,30,76,1001,120,3.31,17,19,7,5,-1.0,96.0
2025-07-19 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,93,p2,45,p2,30,74,999,140,2.48,18,19,7,5,-4.0,103.0
2025-07-19 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,95,p2,47,p2,30,80,1001,132,2.35,19,19,7,5,2.0,103.0
2025-07-19 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,48,p2,29,80,1001,115,2.65,20,19,7,5,1.0,107.0
2025-07-19 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,103,p2,52,p2,29,81,1001,108,2.75,21,19,7,5,7.0,115.0
2025-07-19 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,103,p2,52,p2,29,80,1000,112,2.59,22,19,7,5,0.0,115.0
2025-07-19 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,107,p2,54,p2,29,71,999,115,2.6,23,19,7,5,4.0,130.0
2025-07-20 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,115,p2,58,p2,29,82,1001,111,2.39,2,20,7,6,8.0,131.0
2025-07-20 04:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,115,p2,58,p2,30,73,1002,132,1.9,4,20,7,6,0.0,132.0
2025-07-20 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,130,p2,65,p2,32,69,1002,151,1.28,5,20,7,6,15.0,130.0
2025-07-20 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,131,p2,66,p2,33,64,1001,143,1.81,6,20,7,6,1.0,132.0
2025-07-20 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,132,p2,66,p2,34,62,1001,175,1.4,7,20,7,6,1.0,124.0
2025-07-20 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,130,p2,65,p2,34,59,1000,174,1.61,8,20,7,6,-2.0,122.0
2025-07-20 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,132,p2,66,p2,35,59,999,173,1.21,9,20,7,6,2.0,112.0
2025-07-20 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,124,p2,63,p2,34,59,999,163,0.88,10,20,7,6,-8.0,115.0
2025-07-20 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,122,p2,61,p2,34,61,999,164,1.0,11,20,7,6,-2.0,126.0
2025-07-20 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,34,56,997,184,2.07,12,20,7,6,-10.0,135.0
2025-07-20 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,115,p2,58,p2,33,64,998,153,2.02,13,20,7,6,3.0,139.0
2025-07-20 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,126,p2,63,p2,33,56,996,138,2.48,14,20,7,6,11.0,124.0
2025-07-20 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,135,p2,68,p2,32,58,997,127,2.84,15,20,7,6,9.0,121.0
2025-07-20 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,139,p2,70,p2,32,59,998,116,3.3,16,20,7,6,4.0,112.0
2025-07-20 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,124,p2,62,p2,31,61,998,117,3.96,17,20,7,6,-15.0,105.0
2025-07-20 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,121,p2,61,p2,31,63,999,114,3.56,18,20,7,6,-3.0,99.0
2025-07-20 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,30,64,999,114,3.99,19,20,7,6,-9.0,110.0
2025-07-20 20:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,105,p2,53,p2,29,66,999,121,4.68,20,20,7,6,-7.0,115.0
2025-07-20 21:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,99,p2,50,p2,29,67,998,122,4.94,21,20,7,6,-6.0,108.0
2025-07-20 22:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,110,p2,55,p2,29,67,998,120,4.39,22,20,7,6,11.0,106.0
2025-07-20 23:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,115,p2,58,p2,29,68,998,115,3.53,23,20,7,6,5.0,112.0
2025-07-21 02:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,108,p2,54,p2,27,72,1000,122,2.39,2,21,7,0,-7.0,119.0
2025-07-21 03:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,106,p2,53,p2,29,71,1000,130,3.29,3,21,7,0,-2.0,129.0
2025-07-21 05:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,112,p2,56,p2,30,66,1000,144,2.97,5,21,7,0,6.0,125.0
2025-07-21 06:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,119,p2,60,p2,31,61,1000,172,2.89,6,21,7,0,7.0,117.0
2025-07-21 07:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,129,p2,65,p2,33,52,1000,167,3.64,7,21,7,0,10.0,104.0
2025-07-21 08:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,125,p2,63,p2,34,50,999,155,3.78,8,21,7,0,-4.0,108.0
2025-07-21 09:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,117,p2,59,p2,34,48,999,136,3.82,9,21,7,0,-8.0,99.0
2025-07-21 10:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,104,p2,52,p2,34,51,998,118,5.08,10,21,7,0,-13.0,96.0
2025-07-21 11:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,108,p2,54,p2,31,69,1000,117,7.5,11,21,7,0,4.0,98.0
2025-07-21 12:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,99,p2,50,p2,29,73,1001,124,6.25,12,21,7,0,-9.0,108.0
2025-07-21 13:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,96,p2,47,p2,29,79,1002,129,7.27,13,21,7,0,-3.0,98.0
2025-07-21 14:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,98,p2,49,p2,28,80,1002,127,7.43,14,21,7,0,2.0,87.0
2025-07-21 15:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,108,p2,54,p2,27,82,1003,121,7.12,15,21,7,0,10.0,80.0
2025-07-21 16:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,98,p2,49,p2,27,84,1003,119,6.91,16,21,7,0,-10.0,76.0
2025-07-21 17:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,87,p2,40,p2,26,85,1004,119,5.63,17,21,7,0,-11.0,71.0
2025-07-21 18:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,80,p2,35,p2,26,83,1002,120,4.92,18,21,7,0,-7.0,66.0
2025-07-21 19:00:00+00:00,Islamabad,Islamabad,Pakistan,33.697612,72.971079,76,p2,33,p2,26,85,1003,128,4.73,19,21,7,0,-4.0,63.0
